Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,monthly_k,monthly_d,monthly_j,monthly_k_slope,monthly_d_slope,monthly_j_slope,golden_cross,death_cross,cross_status,bars_since_golden_cross,buy_signal,sell_signal,buy_signal_t1,sell_signal_t1,position,cash,original_cash,short_proceeds,equity,,,,,,long_positions,short_positions,margin_cash,returns,trade_count,win_count,loss_count,win_rate,position_type,dividends_received,cumulative_dividends,daily_margin_cost,daily_short_borrow_cost,daily_mmf_interest,cumulative_borrowing_costs,cumulative_mmf_interest,daily_return,peak_equity,drawdown,,cagr,sharpe_ratio,sortino_ratio,max_drawdown,benchmark_equity,benchmark_returns,benchmark_drawdown,benchmark_cagr,benchmark_max_drawdown,benchmark_sharpe_ratio
2024-09-30,118.2827491,121.4720168,118.1227899,121.4120331,226553700,0,0,62.97297768,57.6670143,73.58490445,0.917683165,0.378997385,1.995054727,0,0,1,6,0,0,0,0,0,14254.95205,14254.95205,0,14254.95205,,,,,,0,0,0,0.425495205,5,4,1,0.833333333,long,0,15.90944943,0,0,2.759948311,0,1868.073811,0.000193651,17067.05097,-0.164767711,,0.062156622,0.359985195,0.156378563,-0.492948013,478429.5656,46.84295656,-0.104140863,0.526654282,-0.663081651,1.12687273
2024-10-01,121.741951,122.4118025,115.7633326,116.973053,302094500,0,0,63.09981578,58.02920107,73.24104522,0.1268381,0.362186766,-0.343859232,0,0,1,7,0,0,0,0,0,14257.54283,14257.54283,0,14257.54283,,,,,,0,0,0,0.425754283,5,4,1,0.833333333,long,0,15.90944943,0,0,2.590780967,0,1870.664592,0.000181746,17067.05097,-0.164615911,,0.062156622,0.359985195,0.156378563,-0.492948013,460937.5653,45.09375653,-0.136894626,0.526654282,-0.663081651,1.12687273
2024-10-02,116.4131833,119.3525009,115.1134796,118.8226242,221845900,0,0,63.52222496,58.39540266,73.77586956,0.422409178,0.366201593,0.534824347,0,0,1,8,0,0,0,0,0,14260.13408,14260.13408,0,14260.13408,,,,,,0,0,0,0.426013408,5,4,1,0.833333333,long,0,15.90944943,0,0,2.591251831,0,1873.255843,0.000181746,17067.05097,-0.164464083,,0.062156622,0.359985195,0.156378563,-0.492948013,468225.8837,45.82258837,-0.123247253,0.526654282,-0.663081651,1.12687273
2024-10-03,120.8921528,124.3313631,120.3122845,122.8217087,277118000,0,0,64.57383099,58.80729788,76.10689722,1.051606034,0.411895222,2.331027658,0,0,1,9,0,0,0,0,0,14262.7258,14262.7258,0,14262.7258,,,,,,0,0,0,0.42627258,5,4,1,0.833333333,long,0,15.90944943,0,0,2.591722781,0,1875.847566,0.000181746,17067.05097,-0.164312228,,0.062156622,0.359985195,0.156378563,-0.492948013,483984.4555,47.39844555,-0.093739335,0.526654282,-0.663081651,1.12687273
2024-10-04,124.9112274,125.0112028,121.801943,124.8912277,243678100,0,0,65.89551127,59.27984544,79.12684293,1.321680276,0.472547559,3.01994571,0,0,1,10,0,0,0,0,0,14265.318,14265.318,0,14265.318,,,,,,0,0,0,0.4265318,5,4,1,0.833333333,long,0,15.90944943,0,0,2.592193816,0,1878.43976,0.000181746,17067.05097,-0.164160345,,0.062156622,0.359985195,0.156378563,-0.492948013,492139.4882,48.21394882,-0.07846904,0.526654282,-0.663081651,1.12687273
2024-10-07,124.9612227,130.6099235,124.921231,127.6905975,346250200,0,0,67.58923151,59.83380451,83.10008551,1.693720242,0.553959071,3.973242582,0,0,1,11,0,0,0,0,0,14267.91066,14267.91066,0,14267.91066,,,,,,0,0,0,0.426791066,5,4,1,0.833333333,long,0,15.90944943,0,0,2.592664937,0,1881.032425,0.000181746,17067.05097,-0.164008434,,0.062156622,0.359985195,0.156378563,-0.492948013,503170.5306,49.31705306,-0.057813418,0.526654282,-0.663081651,1.12687273
2024-10-08,130.2299912,133.4492507,129.3901883,132.8593903,285722500,0,0,69.64059465,60.48759052,87.9466029,2.051363134,0.653786009,4.846517384,0,0,1,12,0,0,0,0,0,14270.5038,14270.5038,0,14270.5038,,,,,,0,0,0,0.42705038,5,4,1,0.833333333,long,0,15.90944943,0,0,2.593136144,0,1883.625561,0.000181746,17067.05097,-0.163856496,,0.062156622,0.359985195,0.156378563,-0.492948013,523538.3903,51.35383903,-0.01967461,0.526654282,-0.663081651,1.12687273
2024-10-09,134.0791163,134.4890255,131.3497493,132.6194458,246191600,0,0,71.32769221,61.21026397,91.56254868,1.687097559,0.722673446,3.615945786,0,0,1,13,0,0,0,0,0,14273.0974,14273.0974,0,14273.0974,,,,,,0,0,0,0.42730974,5,4,1,0.833333333,long,0,15.90944943,0,0,2.593607436,0,1886.219168,0.000181746,17067.05097,-0.16370453,,0.062156622,0.359985195,0.156378563,-0.492948013,522592.8784,51.25928784,-0.021445081,0.526654282,-0.663081651,1.12687273
2024-10-10,131.8796349,134.9689199,130.9698408,134.7789612,242311300,0,0,73.20539068,62.00993908,95.59629389,1.877698478,0.799675114,4.033745206,0,0,1,14,0,0,0,0,0,14275.69148,14275.69148,0,14275.69148,,,,,,0,0,0,0.427569148,5,4,1,0.833333333,long,0,15.90944943,0,0,2.594078814,0,1888.813247,0.000181746,17067.05097,-0.163552537,,0.062156622,0.359985195,0.156378563,-0.492948013,531102.5457,52.11025457,-0.005510733,0.526654282,-0.663081651,1.12687273
2024-10-11,133.97914,135.7487368,133.6292298,134.7689667,170209500,0,0,74.80416758,62.86288765,98.68672745,1.598776896,0.852948567,3.090433556,0,0,1,15,0,0,0,0,0,14278.28603,14278.28603,0,14278.28603,,,,,,0,0,0,0.427828603,5,4,1,0.833333333,long,0,15.90944943,0,0,2.594550278,0,1891.407798,0.000181746,17067.05097,-0.163400516,,0.062156622,0.359985195,0.156378563,-0.492948013,531063.1619,52.10631619,-0.005584479,0.526654282,-0.663081651,1.12687273
2024-10-14,136.4385855,139.5678698,136.2686265,138.0382233,232347700,0,0,76.22004219,63.75336462,101.1533973,1.415874612,0.89047697,2.466669895,0,0,1,16,0,0,0,0,0,14280.88106,14280.88106,0,14280.88106,,,,,,0,0,0,0.428088106,5,4,1,0.833333333,long,0,15.90944943,0,0,2.595021827,0,1894.002819,0.000181746,17067.05097,-0.163248467,,0.062156622,0.359985195,0.156378563,-0.492948013,543945.8142,53.39458142,0,0.526654282,-0.663081651,1.12687273
2024-10-15,137.8382474,138.5380984,128.7103601,131.5697021,377831000,0,0,76.42577497,64.59819197,100.080941,0.205732783,0.844827357,-1.072456366,0,0,1,17,0,0,0,0,0,14283.47655,14283.47655,0,14283.47655,,,,,,0,0,0,0.428347655,5,4,1,0.833333333,long,0,15.90944943,0,0,2.595493462,0,1896.598313,0.000181746,17067.05097,-0.163096391,,0.062156622,0.359985195,0.156378563,-0.492948013,518456.3164,50.84563164,-0.046860362,0.526654282,-0.663081651,1.12687273
2024-10-16,133.9491313,136.5885225,131.5496903,135.688736,264879700,0,0,77.32828118,65.44686459,101.0911144,0.90250621,0.848672614,1.010173402,0,0,1,18,0,0,0,0,0,14286.07251,14286.07251,0,14286.07251,,,,,,0,0,0,0.428607251,5,4,1,0.833333333,long,0,15.90944943,0,0,2.595965182,0,1899.194278,0.000181746,17067.05097,-0.162944287,,0.062156622,0.359985195,0.156378563,-0.492948013,534687.5541,52.46875541,-0.017020556,0.526654282,-0.663081651,1.12687273
2024-10-17,139.3079168,140.857563,136.8384843,136.898468,306435900,0,0,78.17887958,66.29566559,101.9453076,0.8505984,0.848801,0.854193201,0,0,1,19,0,0,0,0,0,14288.66895,14288.66895,0,14288.66895,,,,,,0,0,0,0.428866895,5,4,1,0.833333333,long,0,15.90944943,0,0,2.596436989,0,1901.790715,0.000181746,17067.05097,-0.162792156,,0.062156622,0.359985195,0.156378563,-0.492948013,539454.5575,52.94545575,-0.008256809,0.526654282,-0.663081651,1.12687273
2024-10-18,138.6380598,138.8680026,137.2483806,137.9682159,176090200,0,0,79.15133304,67.15271008,103.148579,0.972453456,0.857044497,1.203271374,0,0,1,20,0,0,0,0,0,14291.26586,14291.26586,0,14291.26586,,,,,,0,0,0,0.429126586,5,4,1,0.833333333,long,0,15.90944943,0,0,2.596908881,0,1904.387624,0.000181746,17067.05097,-0.162639996,,0.062156622,0.359985195,0.156378563,-0.492948013,543669.9472,53.36699472,-0.000507159,0.526654282,-0.663081651,1.12687273
2024-10-21,138.0981936,143.6769104,137.9682187,143.6769104,264554500,0,0,80.54124417,68.04527902,105.5331745,1.389911131,0.892568939,2.384595514,0,0,1,21,0,0,0,0,0,14293.86324,14293.86324,0,14293.86324,,,,,,0,0,0,0.429386324,5,4,1,0.833333333,long,0,15.90944943,0,0,2.597380859,0,1906.985005,0.000181746,17067.05097,-0.162487809,,0.062156622,0.359985195,0.156378563,-0.492948013,566165.314,55.6165314,0,0.526654282,-0.663081651,1.12687273
2024-10-22,142.8771096,144.3867566,141.7473649,143.5569458,226311600,0,0,81.71122876,68.95634234,107.2210016,1.169984585,0.911063315,1.687827125,0,0,1,22,0,0,0,0,0,14296.46109,14296.46109,0,14296.46109,,,,,,0,0,0,0.429646109,5,4,1,0.833333333,long,0,15.90944943,0,0,2.597852922,0,1909.582858,0.000181746,17067.05097,-0.162335595,,0.062156622,0.359985195,0.156378563,-0.492948013,565692.5881,55.56925881,-0.000834961,0.526654282,-0.663081651,1.12687273
2024-10-23,141.997295,142.3971968,137.4283552,139.5278625,285930000,0,0,82.18528493,69.83827185,106.8793111,0.474056172,0.881929506,-0.341690496,0,0,1,23,0,0,0,0,0,14299.05942,14299.05942,0,14299.05942,,,,,,0,0,0,0.429905942,5,4,1,0.833333333,long,0,15.90944943,0,0,2.598325072,0,1912.181183,0.000181746,17067.05097,-0.162183353,,0.062156622,0.359985195,0.156378563,-0.492948013,549815.8047,53.98158047,-0.028877624,0.526654282,-0.663081651,1.12687273
2024-10-24,140.7875795,141.3174563,138.4281224,140.3776703,172354900,0,0,82.75807004,70.69959172,106.8750267,0.572785108,0.861319879,-0.004284435,0,0,1,24,0,0,0,0,0,14301.65822,14301.65822,0,14301.65822,,,,,,0,0,0,0.430165822,5,4,1,0.833333333,long,0,15.90944943,0,0,2.598797307,0,1914.77998,0.000181746,17067.05097,-0.162031083,,0.062156622,0.359985195,0.156378563,-0.492948013,553164.5102,54.31645102,-0.022962911,0.526654282,-0.663081651,1.12687273
2024-10-25,140.8975404,144.0968157,140.7675807,141.5074005,205122100,0,0,83.46593309,71.55068115,107.296437,0.707863058,0.851089425,0.421410325,0,0,1,25,0,0,0,0,0,14304.25749,14304.25749,0,14304.25749,,,,,,0,0,0,0.430425749,5,4,1,0.833333333,long,0,15.90944943,0,0,2.599269628,0,1917.37925,0.000181746,17067.05097,-0.161878785,,0.062156622,0.359985195,0.156378563,-0.492948013,557616.2629,54.76162629,-0.01509992,0.526654282,-0.663081651,1.12687273
2024-10-28,142.9670805,143.1070476,140.0177626,140.4876556,173586700,0,0,83.97020981,72.37864973,107.15333,0.504276715,0.827968577,-0.14310701,0,0,1,26,0,0,0,0,0,14306.85723,14306.85723,0,14306.85723,,,,,,0,0,0,0.430685723,5,4,1,0.833333333,long,0,15.90944943,0,0,2.599742035,0,1919.978992,0.000181746,17067.05097,-0.16172646,,0.062156622,0.359985195,0.156378563,-0.492948013,553597.9124,54.35979124,-0.022197406,0.526654282,-0.663081651,1.12687273
2024-10-29,140.2576827,142.2272302,138.8680034,141.2174683,157593600,0,0,84.55279744,73.19025957,107.2778732,0.582587626,0.811609847,0.124543184,0,0,1,27,0,0,0,0,0,14309.45744,14309.45744,0,14309.45744,,,,,,0,0,0,0.430945744,5,4,1,0.833333333,long,0,15.90944943,0,0,2.600214528,0,1922.579206,0.000181746,17067.05097,-0.161574107,,0.062156622,0.359985195,0.156378563,-0.492948013,556473.7718,54.64737718,-0.017117866,0.526654282,-0.663081651,1.12687273
2024-10-30,139.507858,140.2976846,136.778491,139.3079071,179418100,0,0,84.80368173,73.96448772,106.4820698,0.250884297,0.774228144,-0.795803397,0,0,1,28,0,0,0,0,0,14312.05813,14312.05813,0,14312.05813,,,,,,0,0,0,0.431205813,5,4,1,0.833333333,long,0,15.90944943,0,0,2.600687107,0,1925.179893,0.000181746,17067.05097,-0.161421727,,0.062156622,0.359985195,0.156378563,-0.492948013,548949.0604,53.89490604,-0.030408528,0.526654282,-0.663081651,1.12687273
2024-10-31,137.5683285,137.5783207,132.0795869,132.7294312,270039600,0,0,84.02891761,74.63544971,102.8158534,-0.774764126,0.670961993,-3.666216364,0,0,1,29,0,0,0,0,0,14314.65929,14314.65929,0,14314.65929,,,,,,0,0,0,0.431465929,5,4,1,0.833333333,long,0,15.90944943,0,0,2.601159771,0,1927.781053,0.000181746,17067.05097,-0.161269318,,0.062156622,0.359985195,0.156378563,-0.492948013,523026.2806,51.30262806,-0.076195119,0.526654282,-0.663081651,1.12687273
2024-11-01,134.6689844,137.2783841,134.5390247,135.3688202,207127800,0,0,83.71060028,75.24045975,100.6508813,-0.318317331,0.605010038,-2.164972068,0,0,1,30,0,0,0,0,0,14317.15299,14317.15299,0,14317.15299,,,,,,0,0,0,0.431715299,5,4,1,0.833333333,long,0,15.90944943,0,0,2.493704535,0,1930.274758,0.000174206,17067.05097,-0.161123206,,0.062156622,0.359985195,0.156378563,-0.492948013,533426.9116,52.34269116,-0.057824811,0.526654282,-0.663081651,1.12687273
2024-11-04,137.1784133,138.9280104,135.5387916,136.0186768,187528200,0,0,83.51317082,75.79197382,98.95556482,-0.197429457,0.551514071,-1.695316514,0,0,1,31,0,0,0,0,0,14319.64713,14319.64713,0,14319.64713,,,,,,0,0,0,0.431964713,5,4,1,0.833333333,long,0,15.90944943,0,0,2.494138954,0,1932.768897,0.000174206,17067.05097,-0.160977069,,0.062156622,0.359985195,0.156378563,-0.492948013,535987.7006,52.59877006,-0.05330177,0.526654282,-0.663081651,1.12687273
2024-11-05,137.418337,140.3376626,137.2983695,139.8777771,160537400,0,0,83.92076295,76.3338931,99.09450267,0.407592135,0.541919276,0.138937855,0,0,1,32,0,0,0,0,0,14322.14171,14322.14171,0,14322.14171,,,,,,0,0,0,0.432214171,5,4,1,0.833333333,long,0,15.90944943,0,0,2.494573449,0,1935.26347,0.000174206,17067.05097,-0.160830905,,0.062156622,0.359985195,0.156378563,-0.492948013,551194.6587,54.11946587,-0.026442198,0.526654282,-0.663081651,1.12687273
2024-11-06,142.9270783,146.456264,141.9273086,145.5764618,242043900,0,0,84.86391134,76.90256098,100.7866121,0.94314839,0.568667883,1.692109403,0,0,1,33,0,0,0,0,0,14324.63671,14324.63671,0,14324.63671,,,,,,0,0,0,0.432463671,5,4,1,0.833333333,long,0,15.90944943,0,0,2.495008019,0,1937.758478,0.000174206,17067.05097,-0.160684717,,0.062156622,0.359985195,0.156378563,-0.492948013,573650.5815,56.36505815,0,0.526654282,-0.663081651,1.12687273
2024-11-07,146.3562863,148.8956947,146.1363358,148.8457184,207323300,0,0,85.86603953,77.50012621,102.5978662,1.002128184,0.597565237,1.811254078,0,0,1,34,0,0,0,0,0,14327.13216,14327.13216,0,14327.13216,,,,,,0,0,0,0.432713216,5,4,1,0.833333333,long,0,15.90944943,0,0,2.495442666,0,1940.253921,0.000174206,17067.05097,-0.160538503,,0.062156622,0.359985195,0.156378563,-0.492948013,586533.2338,57.65332338,0,0.526654282,-0.663081651,1.12687273
2024-11-08,148.7357298,149.7354994,146.2262983,147.595993,175665800,0,0,86.49875663,78.10003491,103.2962001,0.632717106,0.599908695,0.69833393,0,0,1,35,0,0,0,0,0,14329.62803,14329.62803,0,14329.62803,,,,,,0,0,0,0.432962803,5,4,1,0.833333333,long,0,15.90944943,0,0,2.495877388,0,1942.749798,0.000174206,17067.05097,-0.160392263,,0.062156622,0.359985195,0.156378563,-0.492948013,581608.635,57.1608635,-0.008396112,0.526654282,-0.663081651,1.12687273
2024-11-11,148.6457579,148.8157322,143.5369492,145.2265472,182325600,0,0,86.72814369,78.67524216,102.8339468,0.22938706,0.575207252,-0.462253323,0,0,1,36,0,0,0,0,0,14332.12435,14332.12435,0,14332.12435,,,,,,0,0,0,0.433212435,5,4,1,0.833333333,long,0,15.90944943,0,0,2.496312185,0,1945.24611,0.000174206,17067.05097,-0.160245998,,0.062156622,0.359985195,0.156378563,-0.492948013,572271.7275,56.22717275,-0.024314916,0.526654282,-0.663081651,1.12687273
2024-11-12,146.7461822,149.6155161,145.9763554,148.2558289,198634700,0,0,87.38000366,79.25555959,103.6288918,0.651859967,0.580317433,0.794945034,0,0,1,37,0,0,0,0,0,14334.62109,14334.62109,0,14334.62109,,,,,,0,0,0,0.433462109,5,4,1,0.833333333,long,0,15.90944943,0,0,2.496747059,0,1947.742857,0.000174206,17067.05097,-0.160099708,,0.062156622,0.359985195,0.156378563,-0.492948013,584208.7476,57.42087476,-0.003963094,0.526654282,-0.663081651,1.12687273
2024-11-13,149.0356865,149.2956212,145.8664029,146.2363281,191903300,0,0,87.5829458,79.81071868,103.1274,0.202942138,0.55515908,-0.501491746,0,0,1,38,0,0,0,0,0,14337.11828,14337.11828,0,14337.11828,,,,,,0,0,0,0.433711828,5,4,1,0.833333333,long,0,15.90944943,0,0,2.497182008,0,1950.240039,0.000174206,17067.05097,-0.159953392,,0.062156622,0.359985195,0.156378563,-0.492948013,576250.8144,56.62508144,-0.017530839,0.526654282,-0.663081651,1.12687273
2024-11-14,147.6059985,148.9656859,145.5164835,146.7261963,194463300,0,0,87.86173031,80.34745278,102.8902854,0.27878451,0.536734109,-0.237114688,0,0,1,39,0,0,0,0,0,14339.61589,14339.61589,0,14339.61589,,,,,,0,0,0,0.433961589,5,4,1,0.833333333,long,0,15.90944943,0,0,2.497617033,0,1952.737656,0.000174206,17067.05097,-0.15980705,,0.062156622,0.359985195,0.156378563,-0.492948013,578181.1619,56.81811619,-0.014239725,0.526654282,-0.663081651,1.12687273
2024-11-15,144.8366299,145.2065551,140.0477398,141.9472961,250132900,0,0,87.25006372,80.80762685,100.1349375,-0.611666593,0.460174062,-2.755347903,0,0,1,40,0,0,0,0,0,14342.11394,14342.11394,0,14342.11394,,,,,,0,0,0,0.434211394,5,4,1,0.833333333,long,0,15.90944943,0,0,2.498052134,0,1955.235709,0.000174206,17067.05097,-0.159660683,,0.062156622,0.359985195,0.156378563,-0.492948013,559349.6913,54.93496913,-0.046346125,0.526654282,-0.663081651,1.12687273
2024-11-18,139.4678621,141.5173929,137.1183974,140.1177063,221205300,0,0,86.3453834,81.17681062,96.68252898,-0.904680311,0.369183771,-3.452408475,0,0,1,41,0,0,0,0,0,14344.61243,14344.61243,0,14344.61243,,,,,,0,0,0,0.434461243,5,4,1,0.833333333,long,0,15.90944943,0,0,2.49848731,0,1957.734196,0.000174206,17067.05097,-0.159514291,,0.062156622,0.359985195,0.156378563,-0.492948013,552140.1104,54.21401104,-0.058637979,0.526654282,-0.663081651,1.12687273
2024-11-19,141.2874586,147.096118,140.9575328,146.9761353,227834900,0,0,86.75227109,81.54850798,97.15979731,0.406887687,0.371697365,0.477268332,0,0,1,42,0,0,0,0,0,14347.11135,14347.11135,0,14347.11135,,,,,,0,0,0,0.434711135,5,4,1,0.833333333,long,0,15.90944943,0,0,2.498922563,0,1960.233118,0.000174206,17067.05097,-0.159367873,,0.062156622,0.359985195,0.156378563,-0.492948013,579166.0576,56.91660576,-0.012560544,0.526654282,-0.663081651,1.12687273
2024-11-20,147.3760537,147.5260131,142.6971237,145.8563995,309871700,0,0,86.89450109,81.90490752,96.87368821,0.142229994,0.35639954,-0.286109098,0,0,1,43,0,0,0,0,0,14349.61071,14349.61071,0,14349.61071,,,,,,0,0,0,0.434961071,5,4,1,0.833333333,long,0,15.90944943,0,0,2.499357891,0,1962.732476,0.000174206,17067.05097,-0.15922143,,0.062156622,0.359985195,0.156378563,-0.492948013,574753.6887,56.47536887,-0.020083338,0.526654282,-0.663081651,1.12687273
2024-11-21,149.3156214,152.8547997,140.6676037,146.6362305,400946600,0,0,86.67783366,82.2231026,95.58729577,-0.216667431,0.318195076,-1.286392443,0,0,1,44,0,0,0,0,0,14352.11051,14352.11051,0,14352.11051,,,,,,0,0,0,0.435211051,5,4,1,0.833333333,long,0,15.90944943,0,0,2.499793295,0,1965.23227,0.000174206,17067.05097,-0.159074961,,0.062156622,0.359985195,0.156378563,-0.492948013,577826.6475,56.78266475,-0.014844148,0.526654282,-0.663081651,1.12687273
2024-11-22,145.8963919,147.1261197,141.0675175,141.9173126,236406200,0,0,85.64819306,82.45144196,92.04169525,-1.029640597,0.228339364,-3.54560052,0,0,1,45,0,0,0,0,0,14354.61073,14354.61073,0,14354.61073,,,,,,0,0,0,0.435461073,5,4,1,0.833333333,long,0,15.90944943,0,0,2.500228775,0,1967.732498,0.000174206,17067.05097,-0.158928466,,0.062156622,0.359985195,0.156378563,-0.492948013,559231.5399,54.92315399,-0.046547565,0.526654282,-0.663081651,1.12687273
2024-11-25,141.9573043,142.017288,135.7887271,135.988678,344941900,0,0,83.62573062,82.52972787,85.81773613,-2.022462434,0.078285911,-6.223959124,0,0,1,46,0,0,0,0,0,14357.1114,14357.1114,0,14357.1114,,,,,,0,0,0,0.43571114,5,4,1,0.833333333,long,0,15.90944943,0,0,2.50066433,0,1970.233163,0.000174206,17067.05097,-0.158781946,,0.062156622,0.359985195,0.156378563,-0.492948013,535869.489,52.5869489,-0.086378302,0.526654282,-0.663081651,1.12687273
2024-11-26,137.6682927,139.2679304,135.6387613,136.8884735,190287700,0,0,81.89703985,82.48754867,80.71602222,-1.728690771,-0.042179201,-5.101713911,0,1,0,47,0,0,0,0,0,14359.6125,14359.6125,0,14359.6125,,,,,,0,0,0,0.43596125,5,4,1,0.833333333,long,0,15.90944943,0,0,2.501099962,0,1972.734263,0.000174206,17067.05097,-0.158635401,,0.062156622,0.359985195,0.156378563,-0.492948013,539415.1737,52.94151737,-0.080333146,0.526654282,-0.663081651,1.12687273
2024-11-27,134.9788968,137.1883945,131.7696447,135.3088226,226370900,0,0,80.00456393,82.32201636,75.36965909,-1.892475921,-0.165532316,-5.346363131,0,0,0,47,0,0,0,0,0,14362.11403,14362.11403,0,14362.11403,,,,,,0,0,0,0.436211403,5,4,1,0.833333333,long,0,15.90944943,0,0,2.501535669,0,1975.235798,0.000174206,17067.05097,-0.15848883,,0.062156622,0.359985195,0.156378563,-0.492948013,533190.4885,52.31904885,-0.090945819,0.526654282,-0.663081651,1.12687273
2024-11-29,136.7485074,139.317923,136.0186797,138.2181702,141863200,0,0,78.7521633,82.08402615,72.08843759,-1.252400636,-0.237990204,-3.281221499,0,0,0,47,0,0,0,0,0,14364.61601,14364.61601,0,14364.61601,,,,,,0,0,0,0.436461601,5,4,1,0.833333333,long,0,15.90944943,0,0,2.501971453,0,1977.73777,0.000174206,17067.05097,-0.158342233,,0.062156622,0.359985195,0.156378563,-0.492948013,544654.9031,53.46549031,-0.071399758,0.526654282,-0.663081651,1.12687273
2024-12-02,138.7980344,140.4176565,137.7882725,138.5980835,171682800,0,0,77.65036433,81.7884487,69.37419559,-1.101798968,-0.295577455,-2.714241993,0,0,0,47,0,0,0,0,0,14367.02721,14367.02721,0,14367.02721,,,,,,0,0,0,0.436702721,5,4,1,0.833333333,long,0,15.90944943,0,0,2.411203401,0,1980.148973,0.000167857,17067.05097,-0.158200955,,0.062156622,0.359985195,0.156378563,-0.492948013,546151.9686,53.61519686,-0.068847361,0.526654282,-0.663081651,1.12687273
2024-12-03,138.2281673,140.5076412,137.9182411,140.2277069,164414000,0,0,76.90987703,81.46321059,67.80320991,-0.740487301,-0.325238111,-1.57098568,0,0,0,47,0,0,0,0,0,14369.43882,14369.43882,0,14369.43882,,,,,,0,0,0,0.436943882,5,4,1,0.833333333,long,0,15.90944943,0,0,2.411608139,0,1982.560581,0.000167857,17067.05097,-0.158059653,,0.062156622,0.359985195,0.156378563,-0.492948013,552573.5728,54.25735728,-0.057898954,0.526654282,-0.663081651,1.12687273
2024-12-04,141.9672913,145.7564116,140.2576784,145.1065674,231224300,0,0,77.08056262,81.17103405,68.89961975,0.170685591,-0.292176531,1.096409834,0,0,0,47,0,0,0,0,0,14371.85083,14371.85083,0,14371.85083,,,,,,0,0,0,0.437185083,5,4,1,0.833333333,long,0,15.90944943,0,0,2.412012944,0,1984.972594,0.000167857,17067.05097,-0.157918327,,0.062156622,0.359985195,0.156378563,-0.492948013,571798.9415,56.17989415,-0.025120985,0.526654282,-0.663081651,1.12687273
2024-12-05,145.0865856,146.5163475,143.9267691,145.0365906,172621200,0.01,0,77.00688511,80.89342412,69.23380708,-0.073677508,-0.27760993,0.334187335,0,0,0,47,0,0,0,0,0,14374.26325,14374.26325,0,14374.26325,,,,,,0,0,0,0.437426325,5,4,1,0.833333333,long,0,15.90944943,0,0,2.412417818,0,1987.385012,0.000167857,17067.05097,-0.157776978,,0.062156622,0.359985195,0.156378563,-0.492948013,571562.6002,56.15626002,-0.025523931,0.526654282,-0.663081651,1.12687273
2024-12-06,144.5766779,145.6764913,141.2872001,142.4170227,188505600,0,0,76.29889701,80.58712232,67.72244639,-0.707988104,-0.306301808,-1.511360695,0,0,0,47,0,0,0,0,0,14376.67607,14376.67607,0,14376.67607,,,,,,0,0,0,0.437667607,5,4,1,0.833333333,long,0,15.90944943,0,0,2.41282276,0,1989.797835,0.000167857,17067.05097,-0.157635604,,0.062156622,0.359985195,0.156378563,-0.492948013,561239.3637,55.12393637,-0.04312436,0.526654282,-0.663081651,1.12687273
2024-12-09,138.9475602,139.9273977,137.107861,138.7875824,189308600,0,0,74.52166774,80.18275868,63.19948586,-1.777229269,-0.404363639,-4.522960531,0,0,0,47,0,0,0,0,0,14379.0893,14379.0893,0,14379.0893,,,,,,0,0,0,0.43790893,5,4,1,0.833333333,long,0,15.90944943,0,0,2.413227769,0,1992.211063,0.000167857,17067.05097,-0.157494208,,0.062156622,0.359985195,0.156378563,-0.492948013,546936.4051,53.69364051,-0.067509949,0.526654282,-0.663081651,1.12687273
2024-12-10,138.9875537,141.7971128,133.7683951,135.0482025,210020900,0,0,71.3035364,79.59081053,54.72898816,-3.218131335,-0.591948152,-8.470497701,0,0,0,47,0,0,0,0,0,14381.50293,14381.50293,0,14381.50293,,,,,,0,0,0,0.438150293,5,4,1,0.833333333,long,0,15.90944943,0,0,2.413632847,0,1994.624695,0.000167857,17067.05097,-0.157352787,,0.062156622,0.359985195,0.156378563,-0.492948013,532200.1949,52.22001949,-0.092634203,0.526654282,-0.663081651,1.12687273
2024-12-11,137.337824,140.1473679,135.1881772,139.2875061,184905200,0,0,69.47048681,78.91612228,50.57921588,-1.833049591,-0.674688248,-4.149772279,0,0,0,47,0,0,0,0,0,14383.91697,14383.91697,0,14383.91697,,,,,,0,0,0,0.438391697,5,4,1,0.833333333,long,0,15.90944943,0,0,2.414037992,0,1997.038733,0.000167857,17067.05097,-0.157211343,,0.062156622,0.359985195,0.156378563,-0.492948013,548906.5128,53.89065128,-0.064151047,0.526654282,-0.663081651,1.12687273
2024-12-12,137.0578728,138.4176538,135.7780806,137.3178253,159211400,0,0,67.2157801,78.13609947,45.37514136,-2.254706714,-0.780022812,-5.204074518,0,0,0,47,0,0,0,0,0,14386.33141,14386.33141,0,14386.33141,,,,,,0,0,0,0.438633141,5,4,1,0.833333333,long,0,15.90944943,0,0,2.414443206,0,1999.453177,0.000167857,17067.05097,-0.157069875,,0.062156622,0.359985195,0.156378563,-0.492948013,541144.3621,53.11443621,-0.077384996,0.526654282,-0.663081651,1.12687273
